L,w,Deflection
7.49448142616835,19.681776013872103,7761.410405189809
14.408571676918994,23.67178296875107,127533.62629112115
11.783927301736862,42.72736966010902,102985.5729021544
10.18390181036444,17.00021930299461,22857.111677911238
4.872223685309239,43.482484240608564,3062.9029486998143
4.871934244034431,4.406721548834574,310.3353828340204
3.6970033460183935,38.83992186043154,906.9591676545616
13.394113749299223,42.377381652736815,170490.4527724139
10.213380140918506,9.090882641866937,12364.998007788858
11.496870933552547,21.51732661861002,46991.24471030218
3.2470139315496294,8.27498873318278,114.97780995645444
14.638918225943932,35.330206449710886,202811.28998192702
12.98931168960506,26.767388403082837,95249.03107567465
5.548069328139314,31.76616733541605,3762.2040765318857
5.181899606485207,9.824348347810558,885.4616272552172
5.200854118241206,10.587293102620976,968.2636722475681
6.650906915514453,2.074866275495318,507.4854593353224
9.297077179586854,16.103376759786485,15038.783665691144
8.18334022370539,27.987233066683746,15688.8968305251
6.4947496823765025,42.89674569986644,9540.783232213764
10.342234736668553,33.346372372934034,47688.77550702152
4.673926327824502,21.76981616998757,1298.6503148859595
6.505735782422618,47.65600571970689,10671.201912960474
7.3963421195243,35.96226002879159,13453.180072044644
8.47283981060443,46.5082601431275,29960.98509149808
12.422111536716162,26.379398663608285,78515.71716863987
5.396085385900317,12.94521373965698,1371.9380186265819
9.170813260963339,2.6413343182360993,2335.4188878177342
10.10897482634451,36.30424257419252,47390.9978974154
3.5574049526399727,6.065149900276706,121.41847485289945
10.290538222817261,15.138756413598358,21220.351560373627
5.046289484247499,26.62354539419487,2158.0651131670706
3.780619115823354,28.220829388987383,720.6617796938174
14.38662644704,30.0291598493568,160801.11781338984
14.587584396894712,8.312766517485032,47053.19544633588
12.700768177397533,18.98687024108244,61756.596262115345
6.655365230080449,30.859711355848336,7568.145039945855
4.172065368076606,48.490943231689236,1836.432890503228
11.210796318145883,36.381556884984434,71835.17297958417
8.281829924875215,46.130187854697894,27126.91875264965
4.464458818137346,38.11060291570885,1892.47921048811
8.942122921335242,29.585848444620023,23645.94000415385
3.4126622533826207,9.601168456817227,162.78235908646633
13.911844824945385,33.334282594625655,156077.40122113543
6.105359779200203,31.168978297995352,5413.493565015084
10.950267412247783,30.123458522863324,54139.43829958018
6.740532913072931,24.489293399412038,6319.216022232897
9.24081625413373,26.43283019946378,24093.22953419951
9.560523352119356,16.722126355905203,17463.375011280914
5.218253466306324,25.965634632115158,2406.631716266945
14.635015533174702,9.877795283923913,56642.54848749013
12.301593880333375,40.25871986801884,115243.25479308884
14.273987298770269,9.288847734935391,48200.67063572953
13.737928205131785,4.248314494473321,18915.230671345173
10.174799745733022,21.81230131785787,29222.339587217164
14.062490820277402,32.915371975303096,160900.64617891965
4.0619100246230335,21.885841246677067,744.7224638661537
5.351794349029742,13.83770659756543,1418.965373167229
3.542727466926457,27.908559194522038,549.5388581101748
6.903963969159172,17.350116770609997,4927.271348046827
7.664127476273784,46.64338450633166,20116.431727444124
6.256188381286751,46.1322569801786,8833.930641041117
12.944850109823152,25.118590998604773,88164.42747811726
7.281039920323071,16.394199700912925,5759.355451454468
6.371214116248569,36.85662069783196,7591.268081158024
9.512352997898981,1.835647174153332,1878.6724055268753
4.691090699697152,23.738450302182564,1437.0030713578922
12.626363769048476,16.816169713516675,53425.70773383561
3.89460772415725,46.02679425512773,1323.657497534846
14.842643239206208,0.6001513636341271,3640.959141650833
12.26693723155989,27.640743785917454,78235.58071110888
5.384588178410069,37.0331790533313,3891.445760219622
3.066265405483229,24.250899376202064,267.9642365360662
12.78553714145801,4.270151508136083,14263.601932593274
11.482288126171404,48.62306950139511,105649.18388704954
11.748086016491847,25.900521568804898,61671.852413456894
12.25524416023135,30.70931221595057,86590.04696422655
3.8885358208090843,11.830489135375366,338.1093104419969
7.301588742531271,24.17490425534019,8589.032527946165
4.390428714301557,21.457474597916093,996.5895762074683
13.357241110507122,3.744792100099187,14900.63535161823
10.479577521930695,5.308017677373361,8002.34870950122
6.97077629823179,41.873625980938726,12358.76761015624
3.7627002034322836,11.990997610329512,300.44418098419465
6.731787860587946,9.747913574931527,2502.3230091419027
6.9021998643209646,25.24557256250696,7162.182138251919
11.75527414005677,38.437356568125644,91747.57029597739
10.650689656262557,3.097325928949396,4982.047250655428
13.646552910915918,28.840395981912792,125026.79132325778
8.666579101943391,5.960522142028668,4203.249207458958
4.43513095125962,1.8230525412809229,88.17287211789208
11.558937446675941,2.6371976081108697,5884.700169656585
12.12942058340277,41.70820541042207,112847.44694009656
9.735326370833954,5.898624181403078,6623.122719019182
12.251606159454731,2.2575682206145977,6358.036342793747
8.925547156372689,21.894994357145613,17369.777125323573
9.272793952583928,42.19967359710124,38999.724865896125
8.130492220302596,13.120418824465096,7166.796385898285
3.3050295209291423,21.08563087629582,314.48358711879473
4.294697123919653,1.9961266281875611,84.88447494765755
3.377150228240811,22.453925706743792,365.0932594021759
10.636924935165364,28.880654031856682,46214.835848253664
6.77227177291592,28.545352687607238,7505.557194633234
9.102848293976432,16.621334608718257,14265.438481313382
13.890797687113116,15.776659033156776,73423.28258258235
5.991506749786499,5.331180946829894,858.7715490810307
7.924595076427557,18.33991603231342,9040.983509352396
12.066613662516584,4.9747334436482324,13183.218823144354
5.7455779858994696,38.329797235602584,5221.333456949854
3.923758917945516,48.31371488740929,1431.494580619259
6.477017434965216,48.503722833335345,10670.514269793335
4.934655447048053,43.25355496876969,3205.9678114187095
14.156371828110878,30.039607466980954,150803.73958259827
12.697444554773003,35.043284862194,113862.34460530161
10.600845078125081,14.260290134020703,22511.287031845746
13.457527082252613,31.538521008631033,129304.12692767635
12.644064922789374,22.78247747199387,72787.67227225496
5.2388407066324305,24.100866988846626,2269.2557912662965
13.710707981879732,37.8888280187579,167363.4844870139
9.472106902987809,14.095917779862582,14183.706451363241
12.68928186196875,15.901980584725994,51535.84592558449
13.753095599081918,46.23208955643183,206754.69628990247
6.8160416996623665,2.8112147425486125,758.4605376775585
4.320623094332121,24.28171492066702,1057.730188563605
5.7352219505033,45.64004002039309,6172.441006504143
8.125293463515076,30.51815039090785,16627.403796226714
12.816177191069917,27.320353710606604,92136.20993579544
13.328766999076121,12.487208961467761,49264.63808841767
3.0834255663742884,17.163774453222413,193.93522042859067
9.128967630930788,42.602420790234646,36985.454450935584
8.008932037785348,27.960906588422908,14380.026785138212
5.6652937256487625,25.737109687838995,3314.0534776260806
4.438384408004193,4.978985677001447,241.51857902553863
7.0513820568435355,0.8014078227561561,247.6626839657245
14.31491644695023,48.184259434352455,252912.6030218949
6.878435184249063,18.849308364342082,5274.290293090132
9.225487460920393,30.160653104975214,27309.141406837716
11.436227506742135,3.9857536593642493,8522.197843606175
7.363555228551528,34.155714286152325,12552.307764048015
14.661384992651527,46.62833543529805,269314.6119240242
14.549367539305335,28.783262649870984,161222.81267367624
6.02138754990437,6.305766118770528,1036.1775839306924
8.966982070708625,29.086076373673837,23506.08805692344
6.610539717801236,38.31736065523262,9146.464970345369
6.418085932529611,20.320826828700934,4309.962568188124
3.4426433682543935,43.99188739707339,772.4150901910944
10.314772007758762,32.434147667868224,45893.484664875985
9.032148278746337,44.962445914460126,37404.52777083944
3.617745014999872,31.17526556236686,667.5318464119828
6.343757570839337,6.564398600241211,1328.8968402354044
13.899190631599843,15.484585555259455,72238.3212356298
5.8747426880036695,10.089747412622845,1502.262079429548
4.738738465094677,45.441324885843116,2864.2568429012867
8.873433123330756,38.02000336437413,29463.808688183024
14.827805449327208,33.8199184455003,204357.26685690737
5.9046632581380045,15.048315981581084,2286.538164474318
11.065626568870542,9.202238602510675,17246.760910498648
12.139435383944612,37.82255439944559,102672.6615695097
5.851650527908796,23.707897293953984,3474.6940883663997
11.738596183342315,11.289477607531456,26794.676050835493
7.413397592631039,30.831098908263755,11640.407609774438
10.587669967122954,2.0166926069225988,3167.7529223409315
10.602356529130736,16.308512706412674,25759.295819609237
9.429296208897101,23.427849729556733,23150.45641839931
4.0834772406529,7.397916705470292,257.12245598579204
13.023629947070855,49.23272387954198,177048.42523469712
6.84936077966083,10.454868229480713,2876.264008841844
5.23822212479825,6.517656502163277,613.3906102591807
3.489301698657167,10.17674369434482,188.5701459680011
10.090715318258901,38.45305665798621,49834.33835533218
11.130772342107388,21.27528296359214,40821.27439664473
3.199053947134274,28.270796987626902,370.1129835307445
9.145116699591371,1.0504578493180372,918.4291321159054
5.7179493023752554,1.7215654286657278,230.03543869332628
10.742073484913398,22.291277491350808,37102.01077116653
5.092397148059897,40.832762160081174,3432.4785903534503
11.29125285722959,44.26194393537826,89930.9185503799
7.640824155606449,4.335328379782011,1847.110307653967
14.240759864840815,26.918155105051138,138384.6619089709
4.650251329751919,45.66148431396353,2669.1055013849145
7.092796212603102,19.398637719894317,6136.930057218683
4.361682254887069,41.47829157141843,1876.493095132156
14.096323419342752,6.68478271997181,32992.91820763786
13.528072240571772,46.769724483389936,195802.61134677348
6.095299532581867,37.57116587656513,6482.535361908949
10.91980855241015,47.06671963934508,83653.48552615255
12.80666640241459,33.83086167762532,113754.205067406
9.662409739193548,18.17019659997135,19797.549586686604
9.355806940272078,46.909058626236124,44925.37763020232
5.90222749080542,13.778338815458923,2090.117258935743
4.11723321367079,16.60862610308663,596.5757440262173
13.76658909543992,35.040420900087014,157320.28569904773
13.805016685959966,38.26581497626931,173727.56153729992
10.597217487279215,46.47017419245769,73257.43414302173
7.068357492584408,10.240120452810475,3195.134201937531
7.190514895351931,39.8999017609612,13332.813385483549
11.711468146442872,36.927302669848174,86836.63087353097
13.765323119430924,3.1897278126798936,14315.590906619489
13.645037091181408,19.361157060510347,83895.79682180652
12.358506550291487,14.13827285300493,41225.91848584604
10.704379753851454,15.22452121770152,24986.169889103236
4.009679579940586,49.14734397773504,1587.9935750166987
4.939544569135365,32.138870673996394,2391.5984243278635
13.782650262324951,35.883807889674976,161859.97905415416
10.277148715915079,48.830881865750456,68091.85172118033
3.1103646193995558,18.860089122881934,220.64747719719904
4.217658514392385,40.0920084226403,1585.8185053262955
10.96202122929667,21.72654816522477,39216.00063053048
3.0607390061546242,43.47668359074899,476.9486397665864
4.929696617009984,9.03287706556516,666.8326927753175
9.584805472399033,47.38430885321398,49989.38293287581
11.30274237231232,10.938585420543983,22315.493229989275
10.823535114031205,16.311025349046577,27981.294177920936
5.691231713526717,37.80961170533902,4958.351397072013
11.54615065617043,19.687757078270334,43737.618777036216
5.846989049961601,30.410568838322334,4442.87074724438
6.904796377911213,22.228675053471424,6315.781449983152
11.95789686141629,37.118496854489095,94867.96982428838
10.795594788566575,11.416562618430543,19383.476677830287
13.190680925930135,2.92289936184385,11060.957818081197
10.89135470760412,14.996469873653313,26377.07666299391
9.81970324002566,23.715433243421515,27563.51051094697
4.12409721393711,8.40100260963393,303.77827287977
7.412589636713202,17.739864482819435,6694.839091264036
6.182428412180705,19.999150914678427,3652.228622194705
5.927875720549003,2.869592184413677,442.92128755236826
14.676126657029346,29.16536240921023,169130.99149890174
7.717172696001125,44.217171398564375,19603.510348963413
13.70455866212536,7.587145647652621,33454.04609309406
10.573663511967155,29.8904006700757,46702.8831640727
12.537735642499781,33.23696024554231,102661.53291278778
9.031645117262306,20.966734020964417,17438.465099775538
9.92284661551631,35.0548793682135,42481.86776811834
8.910212325826366,20.5365771745506,16180.438506806739
5.3429158535765335,25.231864398871746,2570.234169105978
11.669425383138064,0.367652227721349,852.2070062819017
6.3692683492902695,34.58600570673444,7114.896871340034
3.291791597177446,33.06713394723622,485.32861354317686
10.745667550886013,1.9200438663172281,3200.0352693843365
5.125328152884587,18.412505369756655,1588.2161433526858
14.285503012234972,48.95159203958337,254834.94531099254
14.447142924031048,21.03682812843084,114556.08122523474
13.978372682645382,25.097270256592086,119774.11237699854
7.441904403065333,45.49650790798593,17443.130265111493
3.185479398346409,35.86309379328782,461.59061240788753
14.139822751052705,29.10350655621118,145422.36159081713
8.138209779807772,39.890234067053626,21872.182441531553
14.599857828524035,43.218313322798664,245455.25448857583
14.563439725071035,22.844403586863343,128453.42483043962
13.236113465608321,23.75541824659177,91141.17432389033
6.533386704835028,19.30254678259179,4396.206503515445
7.621172743223103,48.33530700092303,20382.70019526491
13.213640058202284,34.85831271451752,132833.0865516237
6.803064061875332,4.1611533104036145,1114.1456581965251
5.03391296023311,43.147981165650926,3463.325428774873
9.681615149500201,24.027997041813403,26388.75150081624
14.233857289929372,3.437695321124373,17638.750817175227
11.352357560099676,27.485862758165553,57064.18676759289
9.84073404107238,20.858213948785103,24451.027221527806
4.166117925249223,43.88747024313125,1652.634430014656
10.380086720390036,10.199730180469368,14801.39414702081
14.88064620125116,41.32323047460915,253274.48618638038
4.681008182838289,27.884434559272638,1673.5144111737452
9.21995582836484,2.7305151606734523,2466.436659646113
13.528476863135465,48.59226506627423,203457.06235040905
11.889223413050454,25.630762205159996,64015.55080452981
11.364188891943215,14.543842711579124,30320.960690220363
11.42980900784531,23.470342099462904,50070.89178236491
7.313893814637062,42.89288917587445,15342.280433128632
6.52310213117392,15.245156219253175,3450.313878159885
