L,P,a,Deflection
7.49448142616835,39.363552027744205,2.8949438279597284,310.41311900447835
14.408571676918994,47.34356593750214,5.037537604443124,2440.7900047218623
11.783927301736862,85.45473932021804,2.45740277405204,1269.747031637646
10.18390181036444,34.00043860598922,6.075104817436697,693.4034222962393
4.872223685309239,86.96496848121713,2.3336087557041583,208.80727286588814
4.871934244034431,8.813443097669149,4.039471190839833,6.818704931568571
3.6970033460183935,77.67984372086308,0.2916884711341943,6.910195334970773
13.394113749299223,84.75476330547363,8.431341922543982,3692.9284885030856
10.213380140918506,18.181765283733874,7.523727238939347,242.99864785164849
11.496870933552547,43.03465323722004,8.433390702229762,832.8216435346635
3.2470139315496294,16.54997746636556,2.7517357605658375,3.1557590044997643
14.638918225943932,70.66041289942177,10.336984722008518,3181.7134683940053
12.98931168960506,53.534776806165674,11.495918256024504,404.9155098794912
5.548069328139314,63.5323346708321,1.9384451568494272,186.8799416643994
5.181899606485207,19.648696695621116,2.6059175911042844,56.95482314635352
5.200854118241206,21.17458620524195,0.3259463532035046,3.4264473596167666
6.650906915514453,4.149732550990636,0.3741921847354022,1.1472873113461508
9.297077179586854,32.20675351957297,2.4740820098693685,329.0467222300124
8.18334022370539,55.97446613336749,1.1516126432538172,149.51164533570105
6.4947496823765025,85.79349139973289,1.8457444134451668,324.2155733517645
10.342234736668553,66.69274474586807,2.1650327163426777,673.7229277738999
4.673926327824502,43.53963233997514,0.35366676185843515,7.249195517582839
6.505735782422618,95.31201143941378,5.649410059262312,114.29155370207025
7.3963421195243,71.92452005758318,0.4245560897176517,28.398602925881903
8.47283981060443,93.016520286255,6.0366774773031215,791.4404320825781
12.422111536716162,52.75879732721657,2.3221037960867292,778.7263637022315
5.396085385900317,25.89042747931396,4.700026307966686,17.11716885019724
9.170813260963339,5.282668636472199,7.827439020960801,21.23037586566323
10.10897482634451,72.60848514838504,6.4546919461254,1332.0311257864103
3.5574049526399727,12.130299800553413,2.3301384320829532,9.295188349617884
10.290538222817261,30.277512827196716,0.5639752912053781,29.51207924523606
5.046289484247499,53.24709078838974,4.7252667988844665,8.093317638527427
3.780619115823354,56.441658777974766,3.175906605205705,18.354769733088602
14.38662644704,60.0583196987136,12.309134332350826,909.9693116708356
14.587584396894712,16.625533034970065,9.384486010023975,905.765971179065
12.700768177397533,37.97374048216488,4.576191375164231,1377.659805499921
6.655365230080449,61.71942271169667,5.685570593862657,93.98020220314899
4.172065368076606,96.98188646337847,1.3032081805367297,108.30879460565527
11.210796318145883,72.76311376996887,6.238139864358354,2081.8080644382235
8.281829924875215,92.26037570939579,1.1574509523187815,252.50319399235744
4.464458818137346,76.2212058314177,3.927652589496644,25.298045229706364
8.942122921335242,59.171696889240046,1.5800142094413014,298.45480226096123
3.4126622533826207,19.202336913634454,0.8613802685093677,9.05829134683234
13.911844824945385,66.66856518925131,7.683800460690399,3658.2272499836563
6.105359779200203,62.337956595990704,4.503824392921885,177.0744989390042
10.950267412247783,60.24691704572665,6.651369550527014,1499.4267612961785
6.740532913072931,48.978586798824075,1.7452622971765155,184.0900081324961
9.24081625413373,52.86566039892756,0.46988384715142134,32.390274779897126
9.560523352119356,33.44425271181041,6.992906391295962,375.9191725976042
5.218253466306324,51.931269264230316,4.88786806243467,8.650937336167448
14.635015533174702,19.755590567847825,11.399532763240197,612.1077235901162
12.301593880333375,80.51743973603767,5.710227119860572,3090.758246289513
14.273987298770269,18.577695469870783,12.324025534168227,250.54321677599592
13.737928205131785,8.496628988946641,5.754308527762781,435.1010435742572
10.174799745733022,43.62460263571574,5.315729255484978,953.4907051541854
14.062490820277402,65.83074395060619,6.741794217688468,3801.027902996356
4.0619100246230335,43.771682493354135,1.8394826073077637,60.032748947087256
5.351794349029742,27.67541319513086,4.001385138125916,50.32976873954417
3.542727466926457,55.817118389044076,1.8567151822021413,51.46600517182172
6.903963969159172,34.700233541219994,2.313141437448051,188.9287333775612
7.664127476273784,93.28676901266331,2.163907769191943,574.742939859962
6.256188381286751,92.2645139603572,0.5253483123171021,44.5589436435494
12.944850109823152,50.23718199720955,7.441679065306229,2169.576084441999
7.281039920323071,32.78839940182585,1.8709744171181875,153.79644432903822
6.371214116248569,73.71324139566391,1.1679743473538686,142.43487542964615
9.512352997898981,3.671294348306664,6.073132924774102,56.12488963766894
4.691090699697152,47.47690060436513,3.110607507507698,81.53751471450572
12.626363769048476,33.63233942703335,9.178601340735701,889.1708268384567
3.89460772415725,92.05358851025547,1.9598414093765342,113.28036556874456
14.842643239206208,1.2003027272682543,12.685252349229888,20.188971391018953
12.26693723155989,55.28148757183491,10.950798866423813,312.04485453235384
5.384588178410069,74.0663581066626,4.181853425119122,115.991075713822
3.066265405483229,48.50179875240413,1.9073217455232598,25.763176915685094
12.78553714145801,8.540303016272166,4.134188836574169,284.8270693372662
11.482288126171404,97.24613900279022,10.731925528288883,183.07132698963784
11.748086016491847,51.801043137609796,3.485922045986646,1219.194779446054
12.25524416023135,61.41862443190114,2.8480112617898885,1199.1239013160919
3.8885358208090843,23.660978270750732,1.741825689839955,28.35838752027843
7.301588742531271,48.34980851068038,0.7386032612359289,51.86584580563369
4.390428714301557,42.914949195832186,4.085930610747223,5.043494785523698
13.357241110507122,7.489584200198374,7.741726057035999,353.2437432802729
10.479577521930695,10.616035354746723,5.776939234633091,249.2160890876523
6.97077629823179,83.74725196187745,4.4628070628657825,501.68232182994046
3.7627002034322836,23.981995220659023,1.87127089271337,26.614480579696448
6.731787860587946,19.495827149863054,0.5308497086597075,10.46039189638592
6.9021998643209646,50.49114512501392,4.148775398496792,318.1944624556981
11.75527414005677,76.87471313625129,8.164701937015954,1873.4300861319566
10.650689656262557,6.194651857898792,4.527332901134294,148.99850275672628
13.646552910915918,57.680791963825584,9.983354329670481,1884.3470493555844
8.666579101943391,11.921044284057336,2.2039212003614863,93.01645868035854
4.43513095125962,3.6461050825618457,1.105008139607147,3.71067513065002
11.558937446675941,5.274395216221739,2.257174849494172,67.04932466007281
12.12942058340277,83.41641082084413,4.667343835844304,2780.668415812256
9.735326370833954,11.797248362806156,7.908111062625077,84.34006324091769
12.251606159454731,4.515136441229195,9.741507576073847,73.44977992071672
8.925547156372689,43.789988714291226,3.521501326519985,592.2601186359889
9.272793952583928,84.39934719420248,5.3801386847454795,1330.7180676039013
8.130492220302596,26.240837648930192,5.681056919044957,208.31945334786312
3.3050295209291423,42.17126175259164,0.8827274357608037,19.44598083633642
4.294697123919653,3.9922532563751223,0.8646383904003906,2.7254387726290266
3.377150228240811,44.907851413487585,3.123480296226081,2.7826985935067765
10.636924935165364,57.761308063713365,6.4438659521540735,1321.4617858759818
6.77227177291592,57.090705375214476,6.320386180068817,22.922078532783882
9.102848293976432,33.242669217436514,3.2222297748210655,437.0753920689007
13.890797687113116,31.55331806631355,9.483643885126737,1322.7064874381833
5.991506749786499,10.662361893659789,1.4999334092667866,26.923843622358195
7.924595076427557,36.67983206462684,2.259144785936734,252.74699497274406
12.066613662516584,9.949466887296465,6.162563300470769,363.8446903012831
5.7455779858994696,76.65959447120517,1.9400306785272385,242.41695096379362
3.923758917945516,96.62742977481858,0.788123891260796,50.1322108219192
6.477017434965216,97.00744566667069,1.8562654728389445,367.29433923757534
4.934655447048053,86.50710993753938,0.4054981808791839,19.709986945425957
14.156371828110878,60.07921493396191,9.682693030531302,2654.4402804269826
12.697444554773003,70.086569724388,6.258633798783819,2987.910805308701
10.600845078125081,28.520580268041407,1.4291927858839015,154.08962883373405
13.457527082252613,63.077042017262066,2.7523952602607187,1356.4083151584862
12.644064922789374,45.56495494398774,1.7990112671915117,457.25045891975924
5.2388407066324305,48.20173397769325,3.1502905618589656,132.76917336656476
13.710707981879732,75.7776560375158,1.8480571050158363,885.4301445900663
9.472106902987809,28.191835559725163,6.903783949339548,311.90989897587247
12.68928186196875,31.803961169451988,0.8687060459525273,88.09390656917708
13.753095599081918,92.46417911286366,3.774374927117596,3179.0079260230077
6.8160416996623665,5.622429485097225,5.804541168024133,9.478476683650394
4.320623094332121,48.56342984133404,3.0100838610884955,58.30408154348042
5.7352219505033,91.28008004078617,0.6634017237434983,60.06001300797341
8.125293463515076,61.0363007818157,6.4109661857212785,302.45609303020717
12.816177191069917,54.64070742121321,6.327751790725456,2395.5986401556374
13.328766999076121,24.974417922935523,10.824354651068909,458.9864272929189
3.0834255663742884,34.327548906444825,1.8212740196691541,19.609280701517736
9.128967630930788,85.20484158046929,6.058436892761164,1076.6373127753313
8.008932037785348,55.921813176845816,7.561644430867895,26.62512254462711
5.6652937256487625,51.47421937567799,1.4678888857941064,114.97255039752227
4.438384408004193,9.957971354002893,2.714298499817954,16.377881398323026
7.0513820568435355,1.6028156455123121,3.2738808940509885,11.588388231710685
14.31491644695023,96.36851886870491,1.224022091129119,576.158880526115
6.878435184249063,37.698616728684165,0.4335035918992186,14.260558535550448
9.225487460920393,60.32130620995043,1.4512219477238433,277.42562508763285
11.436227506742135,7.971507318728499,7.252656111128571,213.90697648872114
7.363555228551528,68.31142857230465,4.126880810729057,551.7298069593099
14.661384992651527,93.2566708705961,8.03570872591461,6010.248822787192
14.549367539305335,57.56652529974197,1.14461454893769,310.48512725813225
6.02138754990437,12.611532237541056,2.8443390749686848,57.01123344449549
8.966982070708625,58.172152747347674,7.910317710321267,151.08089629807685
6.610539717801236,76.63472131046524,2.695994145087643,430.3957805700961
6.418085932529611,40.64165365740187,3.9306297976703375,201.78075111210416
3.4426433682543935,87.98377479414678,2.588306001280165,41.65617057423509
10.314772007758762,64.86829533573645,7.793148073308433,809.5395850571073
9.032148278746337,89.92489182892025,4.672800646091652,1377.0988732520407
3.617745014999872,62.35053112473372,2.974353486979864,21.03859758105501
6.343757570839337,13.128797200482422,2.551714847095208,64.59037885093888
13.899190631599843,30.96917111051891,11.811864296352887,451.47781874889296
5.8747426880036695,20.17949482524569,1.5638826447180472,52.03988790236842
4.738738465094677,90.88264977168623,1.4320219629758932,143.34754809370574
8.873433123330756,76.04000672874827,0.8678977318360173,137.89454362417166
14.827805449327208,67.6398368910006,11.358449694607028,2361.2404081291875
5.9046632581380045,30.096631963162167,2.5115468199044906,123.39046232343932
11.065626568870542,18.40447720502135,2.8350683296843955,301.86437802254164
12.139435383944612,75.64510879889119,3.139394557174977,1658.2189365309227
5.851650527908796,47.41579458790797,5.0397922241513395,45.21776944168377
11.738596183342315,22.578955215062912,9.397039010225068,310.4259484622033
7.413397592631039,61.66219781652751,4.063859959290035,513.7213835026245
10.587669967122954,4.0333852138451975,6.4002435345396,91.20852475018872
10.602356529130736,32.61702541282535,5.0561897553283215,806.405109954857
9.429296208897101,46.85569945911347,3.7952906735719427,757.3323650763917
4.0834772406529,14.795833410940585,3.5686699699517037,4.0765254236038135
13.023629947070855,98.46544775908396,2.1235215279231276,1350.2230867394956
6.84936077966083,20.909736458961426,2.921951765854624,134.00950775265807
5.23822212479825,13.035313004326554,1.8863137350462216,33.161062239385565
3.489301698657167,20.35348738868964,1.7388434238565191,18.01372532967198
10.090715318258901,76.90611331597242,4.660585435849826,1627.1179543663598
11.130772342107388,42.55056592718428,5.754615739865192,1219.6501282985914
3.199053947134274,56.541593975253804,0.5628002180960191,12.969049781428824
9.145116699591371,2.1009156986360744,4.680720858247785,33.43866987586392
5.7179493023752554,3.4431308573314556,1.5334221040928755,8.264340493003715
